Clinic Name,Address,Telephone,Type
The Dental Hub @ Bedok,"84 Bedok North Street 4, #01 - 07,
Singapore - 460084",Tel: 62417088,Type: Dental
The Dental Hub@sg Pte Ltd,"460 Alexandra Road, #02 - 16, Psa Building,
Singapore - 119963",Tel: 62749682,Type: Dental
The Dental Inn,"168 Punggol Field, #04 - 01, Punggol Plaza,
Singapore - 820168",Tel: 63128998,Type: Dental
The Dental Lodge Sembawang,"120 Canberra Cresent, #01 - 05,
Singapore - 750120",Tel: 64810010,Type: Dental
The Dental Pearl,"1 Raffles Link, #01 - 03, One Raffles Link,
Singapore - 039393",Tel: 62380268,Type: Dental
The Dental People,"139 Tampines Street 11, #01 - 12,
Singapore - 521139",Tel: 67814321,Type: Dental
The Dental Practice (Bedok),"746 Bedok Reservoir Road, #01 - 3007,
Singapore - 470746",Tel: 62425626,Type: Dental
The Dental Practice (Paya Lebar),"10 Eunos Road 8, #02 - 123,
Singapore - 408600",Tel: 67488678,Type: Dental
The Dental Studio,"290 Orchard Road, #13 - 43617, Paragon,
Singapore - 238859",Tel: 68360050,Type: Medical
The Dental Studio (Bishan),"116 Bishan Street 12, #02 - 28,
Singapore - 570116",Tel: 6262 0936,Type: Dental
The Dental Studio (Raffles Place),"11 Collyer Quay, #3 - 28,
Singapore - 049317",Tel: 62212696,Type: Dental
The DentalTouch,"504 Jurong West ST 51, #01 - 231, Hong Kah Court,
Singapore - 640504",Tel: 67793215,Type:
The Doctor's Clinic,"429 Jurong West Avenue 1, #01 - 318,
Singapore - 640429",Tel: 65669901,Type: Medical
The Dublin Clinic,"109 Clementi Street 11, #01 - 25,
Singapore - 120109",Tel: 67747300,Type: Medical
The Edinburgh Clinic,"306 Choa Chu Kang Avenue 4, #01 - 685,
Singapore - 680306",Tel: 67634500,Type: Medical
The Fahrenheit Medical Centre,"218 Bedok North Street 1, #01 - 27,
Singapore - 460218",Tel: 64438063,Type: Medical
The Family Clinic (Towner),"101 Towner Road, #01 - 202,
Singapore - 322101",Tel: 62950995,Type: Medical
The Family Medical Centre (Yishun),"411 Yishun Ring Road, #01 - 1827,
Singapore - 760411",Tel: 62574522,Type: Medical
The Family Physician Clinic,"542b Serangoon North Ave 3, #01 - 02,
Singapore - 552542",Tel: 65551828,Type: Medical
The Family Practice - Potong Pasir,"148 Potong Pasir Avenue 1, #01 - 33,
Singapore - 350148",Tel: 62816906,Type: Medical
The Family Practice Clinic & Surgery,"117 Commonwealth Drive, #01 - 723,
Singapore - 140117",Tel: 64748394,Type: Medical
The Family Practice@ Skyville,"85 DAWSON ROAD, #01 - 06,
Singapore - 141085",Tel: 62551382,Type: Medical
The Flame Tree Medical Centre,"225 Upper Thomson Road,
Singapore - 574357",Tel: 64512818,Type: Medical
THE GOOD LIFE MEDICAL CENTER,"820 THOMSON ROAD, #07 - 57, MOUNT ALVERNIA HOSPITAL MEDICAL CENTRE D,
Singapore - 574623",Tel: 67785620,Type: Medical
The Healer Clinic & Surgery,"154 Serangoon North Avenue 1, #01 - 452,
Singapore - 550154",Tel: 62859866,Type: Medical
The Heart Doctors Clinic,"820 THOMSON ROAD, #05 - 56, MOUNT ALVERNIA HOSPITAL MEDICAL CENTRE D,
Singapore - 574623",Tel: 62565680,Type: Medical
The Iclinic,"18 Jalan Membina, #02 - 08,
Singapore - 164018",Tel: 64746237,Type: Medical
The Implant And Oral Surgery Centre,"10 Sinaran Drive, #11 - 25/26, Novena Medical Center,
Singapore - 307506",Tel: 64748468,Type: Dental
The Medical And Aesthetic Clinic Pte Ltd,"270 Sims Avenue,
Singapore - 387514",Tel: 67425155,Type: Medical
The Medical Clinic Pte Ltd,"63 Chulia Street., #01 - 02, Ocbc Centre East,
Singapore - 49514",Tel: 65355151,Type: Medical
The Olive Tree Family Clinic & Surgery,"303 Anchorvale Link, #01 - 02,
Singapore - 540303",Tel: 63888697,Type: Medical
The Oral Care Centre,"10 Sinaran Drive, #10 - 17/29, Novena Square 2,
Singapore - 307506",Tel: 63976990,Type: Dental
The Orthodontic Clinic,"9 Scotts Road, #08 - 02, Pacific Plaza,
Singapore - 228210",Tel: 67373850,Type: Dental
The People's Clinic,"145 Teck Whye Avenue, #01 - 161,
Singapore - 680145",Tel: 67693766,Type: Medical
The Pinnacle Medical Centre @ Maritime,"120 Cantonment Road, #02 - 06, Maritime House,
Singapore - 89760",Tel: 62236066,Type: Medical
The Smile Clinique Dental Surgeons (Bishan),"509 Bishan Street 11, #01 - 380,
Singapore - 570509",Tel: 62593641,Type: Dental
The Smile Clinique Dental Surgeons (Compass Point),"1 Sengkang Square, #04 - 22, Compass Point,
Singapore - 545078",Tel: 63885061,Type: Dental
The Smile Division Dental Group @Orchard,"304 Orchard Road, #02 - 105, Lucky Plaza,
Singapore - 238863",Tel: 67387990,Type: Dental
The Smile Division Dental Surgeons@Tampines Pte Ltd,"20 Tampines Central 1, #01 - 07, Tampines MRT Station,
Singapore - 529538",Tel: 67895488,Type: Dental
The Smile Division Dental Surgery (Choa Chu Kang),"306 Choa Chu Kang Avenue 4, #01 - 683, Choa Chu Kang MRT Station,
Singapore - 689810",Tel: 64623349,Type: Dental
The Smile Division Dental Surgery@Clementi Pte Ltd,"3151 Commonwealth Avenue West, #01 - 07/08, Cityvibe,
Singapore - 129581",Tel: 67780611,Type: Dental
The Smile Division@Hougang Central Dental Surgery Pte Ltd,"809 Hougang Central, #01 - 166,
Singapore - 530809",Tel: 63857133,Type: Dental
The Smile Division@Primecare Dental Clinic Pte Ltd,"681 Hougang Avenue 8, #01 - 823,
Singapore - 530681",Tel: 63868136,Type: Dental
The Smile Division@Yishun Dental Surgery Pte Ltd,"747 Yishun Street 72, #01 - 100,
Singapore - 760747",Tel: 67582112,Type: Dental
THE TENTERAM CLINIC,"116B JALAN TENTERAM, #01 - 549, TENTERAM PEAK,
Singapore - 322116",Tel: 62507991,Type: Medical
Theng & Partners (Dental Surgeons),"80 Marine Parade Road, #05 - 09, Parkway Parade,
Singapore - 449269",Tel: 64472173,Type: Dental
Thomas Clinic & Surgery,"61 Telok Blangah Heights, #01 - 97,
Singapore - 100061",Tel: 62704354,Type: Medical
Thomson Dental Centre,"8 Sinaran Drive, #07 - 08/16/17/18/19, Novena Specialist Center,
Singapore - 307470",Tel: 62550770,Type: Dental
Thong Hoe Dental Surgery,"153 Bukit Batok Street 11, #01 - 284,
Singapore - 650153",Tel: 65653233,Type: Dental
Tiong Bahru Dental Surgery Pte. Ltd.,"302 Tiong Bahru Road, #06 - 04, Tiong Bahru Plaza,
Singapore - 168732",Tel: 62713083,Type: Dental
Tiong Bahru Medical Centre,"10 Kim Tian Road, Kai Fook Mansion,
Singapore - 169248",Tel: 62727966,Type: Medical
TJ Medical Clinic & Surgery,"48 Sims Place, #01 - 167,
Singapore - 380048",Tel: 67424413,Type: Medical
Tjen Fatt Dental Surgery,"53A Chander Road,
Singapore - 219549",Tel: 62933792,Type: Dental
Tlc Dental Centre,"360 Orchard Road, #05 - 05, International Building,
Singapore - 238869",Tel: 63386639,Type: Dental
Tng Family Clinic,"347 Ang Mo Kio Avenue 3, #01 - 2126,
Singapore - 560347",Tel: 64541203,Type: Medical
Toa Payoh Dental Centre,"107 Toa Payoh Lorong 1, #01 - 258,
Singapore - 310107",Tel: 62501492,Type: Dental
Toh Guan Family Clinic,"267A Toh Guan Road, #01 - 02,
Singapore - 601267",Tel: 65666966,Type: Medical
Tong Clinic & Surgery,"316B Ang Mo Kio Street 31, #01 - 05, Multi Storey Car Park,
Singapore - 563316",Tel: 64528311,Type: Medical
Toofdoctor (Pinnacle) Pte Ltd,"1G Cantonment Road, #01 - 03, Pinnacle@Duxton,
Singapore - 080001",Tel: 66341811,Type: Dental
Toofdoctor Dental Surgeons,"7 Tanjong Pagar Plaza, #01 - 106,
Singapore - 081007",Tel: 62211121,Type: Dental
Toofdoctor Dental Surgeons (Serangoon Central),"263 Serangoon Central Drive, #01 - 71,
Singapore - 550263",Tel: 64875027,Type: Dental
Toofdoctor Dental Surgeons (Suntec),"3 Temasek Boulevard, #02 - 326/327, Suntec City Mall,
Singapore - 038983",Tel: 63380090,Type: Dental
Toofdoctor Dental Surgeons (Toa Payoh),"128 Lorong 1 Toa Payoh, #01 - 831,
Singapore - 310128",Tel: 62511811,Type: Dental
Tooth Angels & Co. Dental Surgeons (Coronation Plaza),"587 Bukit Timah Road, #02 - 34, Coronation Plaza,
Singapore - 269707",Tel: 64680189,Type: Dental
Tooth Angels & Co. Dental Surgeons (The Central),"6 Eu Tong Sen Street, #B1 - 01, The Central,
Singapore - 59817",Tel: 62226220,Type: Dental
Tooth Art Dental Centre,"501 Orchard Road, #04 - 04A, Wheelock Place,
Singapore - 238880",Tel: 63336967,Type: Dental
Tooth Matters Dental Surgery,"328 North Bridge Road, #03 - 02, Raffles Hotel Arcade,
Singapore - 188719",Tel: 63374618,Type: Dental
Toothsmith Dental Surgery,"55 Upper Serangoon Road, #01 - 02, Potong Pasir NEL Station,
Singapore - 347694",Tel: 62821568,Type: Dental
Toronto Dental Care,"109 Clementi Street 11, #01 - 23,
Singapore - 120109",Tel: 62586858,Type: Dental
TOWN CLINIC,"287 BEACH ROAD, #01 - 00,
Singapore - 199551",Tel: 62981456,Type: Medical
Town Hall Clinic (Alexandra Technopark),"438A Alexandra Road, #B1 - 02, Alexandra Technopark (Block A),
Singapore - 119967",Tel: 62788089,Type: Medical
Town Hall Dental Surgery,"225 Jurong East Street 21, #01 - 797,
Singapore - 600225",Tel: 65622022,Type: Dental
Tp Dental Surgeons Pte Ltd (Drs Tay & Partners),"391B Orchard Road, #26 - 1, The Penthouse, Ngee Ann City Tower B,
Singapore - 238874",Tel: 67379011,Type: Dental
Tp Sim Family Clinic & Surgery,"509 Bishan Street 11, #01 - 378,
Singapore - 570509",Tel: 63538010,Type: Medical
TPC MEDICAL CLINIC,"07 WALLICH STREET, #B1 - 15, TANJONG PAGAR CENTRE,
Singapore - 78884",Tel: 91554673,Type: Medical
Trinity Dental Surgery,"130 Jurong Gateway Road, #02 - 205,
Singapore - 600130",Tel: 65651100,Type: Dental
Trinity Medical (Punggol),"273C Punggol Place, #01 - 880,
Singapore - 823273",Tel: 66948238,Type: Medical
Trinity Medical And Aesthetic Clinic,"151 Simei Street 1, #01 - 33,
Singapore - 520151",Tel: 62602822,Type: Medical
Trinity Medical Centre (Marine Parade),"87 MARINE PARADE CENTRAL, #01 - 503,
Singapore - 440087",Tel: 63440027,Type: Medical
Trinity Medical Centre (Shenton),"06 Shenton Way, #21 - 10, OUE Downtown,
Singapore - 68809",Tel: 62279918,Type: Medical
Trinity Medical Clinic (Dover),"19A Dover Crescent, #01 - 01,
Singapore - 131019",Tel: 67788868,Type: Medical
Trinity Medical Clinic (Jurong East),"130 Jurong Gateway Road, #02 - 205/207,
Singapore - 600130",Tel: 65607088,Type: Medical
Tripod Dental Clinic,"5 Upper Boon Keng Road, #01 - 18,
Singapore - 380005",Tel: 66357993,Type: Dental
Tropical Dental Surgery,"537 Bedok North Street 3, #01 - 509,
Singapore - 460537",Tel: 64490161,Type: Dental
TRUCARE MEDICAL AND SURGERY,"226A ANG MO KIO AVENUE 1, #01 - 631, KEBUN BARU MALL,
Singapore - 561226",Tel: 63853525,Type: Medical
TRUCARE MEDICAL AND SURGERY,"1187 UPPER SERANGOON ROAD, #01 - 53, THE MIDTOWN,
Singapore - 533971",Tel: 63853525,Type: Medical
True Dental Studio,"728 Ang Mo Kio Avenue 6, #01 - 4228,
Singapore - 560728",Tel: 64561828,Type: Dental
TRUE MEDICAL CLINIC TAMPINES WEST,"824 TAMPINES STREET 81, #01 - 26, TAMPINES GROVE,
Singapore - 520824",Tel: 69090324,Type: Medical
TRUECARE CLINIC,"88 RANGOON ROAD, #01 - 06, RANGOON 88,
Singapore - 218374",Tel: 93271300,Type: Medical
TRUST DENTAL SURGERY,"491 JURONG WEST AVE 1,
Singapore - 640491",Tel: 86666759,Type:
Ts Tan Dental Surgery,"237 SERANGOON Avenue 3, #01 - 124,
Singapore - 550237",Tel: 62889508,Type: Dental
TSI & PARTNERS FAMILY CLINIC,"151 Serangoon North Avenue 2, #01 - 01,
Singapore - 550151",Tel: 63834818,Type: Medical
Twin City Dental Clinic Pte Ltd,"391B Orchard Road, #08 - 07, Ngee Ann City Tower B,
Singapore - 238874",Tel: 62359888,Type: Dental
Twin City Medical Practice,"391B Orchard Road, #14 - 10, Ngee Ann City Tower B,
Singapore - 238874",Tel: 62352511,Type: Medical
Twin city Perio-Endo Clinic Pte Ltd,"19 Tanglin Road, #06 - 20/21, Tanglin Shopping Centre,
Singapore - 247909",Tel: 62353063,Type: Dental
Twinkle Family Dentalcare Pte. Ltd.,"201B Tampines Street 21, #01 - 1069,
Singapore - 522201",Tel: 67892837,Type: Dental
Tzu Chi Free Clinic (Singapore),"90 Redhill Close, #01 - 400,
Singapore - 150090",Tel: 64758812,Type: Medical and Dental
Ubi Dental Clinic,"302 Ubi Avenue 1, #01 - 47,
Singapore - 400302",Tel: 68414080,Type: Dental
Ubi Family Clinic & Surgery,"305 Ubi Avenue 1, #01 - 167,
Singapore - 400305",Tel: 67497922,Type: Medical
UNICARE FAMILY CLINIC & SURGERY,"175 BOON LAY DRIVE, #01 - 338, BOON LAY GREEN,
Singapore - 640175",Tel: 62660196,Type: Medical
UNIHEALTH 24-HR CLINIC (TOA PAYOH),"178 TOA PAYOH CENTRAL, #01 - 218,
Singapore - 310178",Tel: 62031639,Type: Medical
UNIHEALTH CLINIC (BEDOK),"214 BEDOK NORTH STREET 1, #01 - 171,
Singapore - 460214",Tel: 69043488,Type: Medical
Union Medical Clinic & Surgery,"152 Serangoon North Avenue 1, #01 - 330,
Singapore - 550152",Tel: 62823357,Type: Medical
United Dental Surgery,"152 Serangoon North Avenue 1, #01 - 330,
Singapore - 550152",Tel: 62808686,Type: Dental
United Dental Surgery (Yishun),"769 Yishun Avenue 3, #01 - 281,
Singapore - 760769",Tel: 67585222,Type:
United Health Family Clinic & Surgery,"627 Yishun Street 61, #01 - 63,
Singapore - 760627",Tel: 62571182,Type: Medical
United Medical Clinic,"25 Jalan Berseh, #01 - 144,
Singapore - 200025",Tel: 62963664,Type: Medical
UNITED MEDICAL PRACTITIONERS,"139 TAMPINES STREET 11, #01 - 16,
Singapore - 521139",Tel: 67812281,Type: Medical
Unity Dental Surgery,"410 Eunos Road 5, #01 - 138,
Singapore - 400410",Tel: 67463373,Type: Dental
Unity Denticare (AMK),"53 Ang Mo Kio Avenue 3, #03 - 14, AMK Hub,
Singapore - 569933",Tel: 65904395,Type: Dental
Unity Denticare (BDK),"203 Bedok North Street 1, #01 - 465,
Singapore - 460203",Tel: 65904392,Type: Dental
Unity Denticare (BSH),"510 Bishan Street 13, #02 - 04,
Singapore - 570510",Tel: 65904396,Type: Dental
Unity Denticare (CCK),"309 Choa Chu Kang Avenue 4, #03 - 01, Choa Chu Kang Centre,
Singapore - 680309",Tel: 65904404,Type: Dental
Unity Denticare (CLE),"431 Clementi Avenue 3, #01 - 304,
Singapore - 120431",Tel: 65904402,Type: Dental
Unity Denticare (GSB),"50 Market Street, #01 - 30, Golden Shoe Car Park,
Singapore - 048940",Tel: 65904400,Type: Dental
Unity Denticare (HBF),"1 Maritime Square, #03 - 17, Harbourfront Centre,
Singapore - 099253",Tel: 65904406,Type: Dental
Unity Denticare (HGG),"682 Hougang Avenue 4, #01 - 324,
Singapore - 530682",Tel: 65904390,Type: Dental
Unity Denticare (JRP),"1 Jurong West Central 2, Jurong Point Shopping Centre,
Singapore - 648886",Tel: 65904403,Type: Dental
Unity Denticare (MPO),"220 Orchard Road, #02 - 12, Midpoint Orchard,
Singapore - 238852",Tel: 65904399,Type: Dental
Unity Denticare (PPR),"80 Marine Parade Road, #05 - 02, Parkway Parade,
Singapore - 449269",Tel: 63489188,Type: Dental
Unity Denticare (RMA),"11 Rivervale Crescent, #02 - 16, Rivervale Mall,
Singapore - 545082",Tel: 65904398,Type: Dental
Unity Denticare (SRC),"261 Serangoon Central Drive, #01 - 09,
Singapore - 550261",Tel: 65904405,Type: Dental
Unity Denticare (Thomson),"301 Upper Thomson Road, #02 - 12, Thomson Plaza,
Singapore - 574408",Tel: 65904409,Type: Dental
Unity Denticare (TJN),"300 Tampines Avenue 5, #01 - 05, NTUC Income Tampines Junction,
Singapore - 529653",Tel: 65904394,Type: Dental
Unity Denticare (Tpg),"1 Tanjong Pagar PLaza, #01 - 55,
Singapore - 082001",Tel: 65904407,Type: Dental
Unity Denticare (TPY),"500 Toa Payoh Lorong 6, #B1 - 31, HDB Hub,
Singapore - 310500",Tel: 65904397,Type: Dental
Unity Denticare (YSH),"106 Yishun Ring Road, #01 - 163,
Singapore - 760106",Tel: 65904391,Type: Dental
Unity Family Medicine Clinic,"264 Serangoon Central, #01 - 25,
Singapore - 550264",Tel: 62812638,Type: Medical
Universal Dental Centre,"479 Tampines Street 44, #01 - 231,
Singapore - 520479",Tel: 65881725,Type: Dental
Universal Dental Group (Woodlands) Pte Ltd,"883 Woodlands Street 82, #01 - 470,
Singapore - 730883",Tel: 63631669,Type: Dental
Universal Dental Surgery,"960 Jurong West Street 92, #01 - 172,
Singapore - 640960",Tel: 67911966,Type: Dental
Universal Dental Surgery,"103 Yishun Ring Road, #01 - 99,
Singapore - 760103",Tel: 67586789,Type: Dental
Universal Dental Surgery,"844 Yishun Street 81, #01 - 162,
Singapore - 760844",Tel: 67523288,Type: Dental
Universal Medical & Dental Clinic,"103 Yishun Ring Road, #01 - 99,
Singapore - 760103",Tel: 67589955,Type: Medical
Universal Medical Clinic,"201E Tampines Street 23, #01 - 104,
Singapore - 527201",Tel: 67858887,Type: Medical
Universal Medical Clinic (Bukit Batok),"164 Bukit Batok Street 11, #01 - 144,
Singapore - 650164",Tel: 65639955,Type: Medical
Universal Medical Clinic (Yishun),"235 Yishun Street 21, #01 - 460,
Singapore - 760235",Tel: 67563675,Type: Medical
Universe Dental Clinic,"440 BUKIT BATOK WEST AVE 8,
Singapore - 650440",Tel: 62525147,Type: Dental
Universe Dental Surgery,"164 Bukit Batok Street 11, #01 - 144,
Singapore - 650164",Tel: 65664656,Type: Dental
Urban Dental (London) Pte Ltd,"133 New Bridge Road, #03 - 17, Chinatown Point,
Singapore - 059413",Tel: 65384932,Type: Dental
Urban Dental (Sg) Pte Ltd,"58 Changi Road,
Singapore - 419711",Tel: 63462513,Type: Dental
Usrah Medical Clinic,"510 Bedok North Street 3, #01 - 25,
Singapore - 460510",Tel: 64414139,Type: Medical
Vernon Clinic & Surgery,"100 Jalan Sultan, #02 - 25/26, Sultan Plaza,
Singapore - 199001",Tel: 62940244,Type: Medical
Victor's Family Clinic,"168 Toa Payoh Lorong 1, #01 - 1032,
Singapore - 310168",Tel: 63532885,Type: Medical
Victoria Dentalcare (Hougang Capeview) Pte. Ltd.,"476d Upper Serangoon View, #02 - 03,
Singapore - 537476",Tel: 66358499,Type: Dental
Victoria Dentalcare (Marine Parade),"85 Marine Parade Central, #01 - 668,
Singapore - 440085",Tel: 64400718,Type: Dental
Victoria Dentalcare (Punggol),"168 Punggol Field, #02 - 06, Punggol Plaza,
Singapore - 820168",Tel: 68860905,Type: Dental
Victoria Dentalcare (Rivervale Mall),"11 Rivervale Crescent, #01 - 28, Rivervale Mall,
Singapore - 545082",Tel: 63887332,Type: Dental
Victoria Medical House,"888 Woodlands Drive 50, #02 - 739, 888 Plaza,
Singapore - 730888",Tel: 63647551,Type: Medical
VICTORY CLINIC AND SURGERY,"21 GHIM MOH ROAD, #01 - 205,
Singapore - 270021",Tel: 64689808,Type: Medical
Vincent's Dental Surgery,"245 Tanjong Katong Road, Beng Tong Mansion,
Singapore - 437033",Tel: 63464346,Type: Dental
Vista Dental Surgery (ADM) Pte Ltd,"678A Woodlands Avenue 6, #01 - 43,
Singapore - 731678",Tel: 67635515,Type: Dental
Vista Dental Surgery (AMK) Pte Ltd,"2450 Ang Mo Kio Ave 8, #01 - 04,
Singapore - 569811",Tel: 65521101,Type: Dental
Vista Dental Surgery (BL) Pte Ltd,"301 Boon Lay Way, #01 - 10, Boon Lay MRT Station,
Singapore - 649846",Tel: 67925980,Type: Dental
Vista Dental Surgery (CEX) Pte Ltd,"10 Choa Chu Kang Avenue 4, #01 - 01, Choa Chu Kang MRT Station,
Singapore - 689810",Tel: 67678789,Type: Dental
Vista Dental Surgery (HG) Pte Ltd,"809 Hougang Central, #01 - 174,
Singapore - 530809",Tel: 63858360,Type: Dental
Vista Dental Surgery (SK) Pte Ltd,"05 Sengkang Square, #02 - 01, Sengkang MRT Station,
Singapore - 545062",Tel: 68815550,Type: Medical
Vista Dental Surgery (WD) Pte Ltd,"548 Woodlands Drive 44, #02 - 23, Vista Point,
Singapore - 730548",Tel: 68910900,Type: Dental
Vista Dental Surgery (WINX) Pte Ltd,"30 Woodlands Avenue 2, #01 - 34, Woodlands MRT Station,
Singapore - 738343",Tel: 63676266,Type: Dental
Vista Dental Surgery (YT) Pte Ltd,"61 Choa Chu Kang Drive, #01 - 06, Yew Tee MRT Station,
Singapore - 689715",Tel: 67606037,Type: Dental
Vista Medical Centre,"03 SOUTH BUONA VISTA ROAD, #01 - 30/31, VIVA VISTA,
Singapore - 118136",Tel: 67780822,Type: Medical
Vitacare Family Clinic (Punggol Central),"622D Punggol Central, #01 - 05,
Singapore - 824622",Tel: 66360805,Type: Medical
VITACARE FAMILY CLINIC @ CANBERRA PTE. LTD.,"361 SEMBAWANG CRESCENT, #01 - 06,
Singapore - 750361",Tel: 63666088,Type: Medical
Vitacare Family Clinic@Punggol West Pte Ltd,"218 SUMANG WALK, #01 - 05,
Singapore - 820218",Tel: 65383693,Type: Medical
VITACARE FAMILY CLINIC@SELETAR PTE.LTD.,"417 FERNVALE LINK, #01 - 03,
Singapore - 790417",Tel: 63151608,Type: Medical
VITAL-CARE CLINIC AND SURGERY PTE LTD,"525 ANG MO KIO AVENUE 10, #01 - 2399, CHENG SAN CENTRE,
Singapore - 560525",Tel: 63910276,Type: Medical
Viva Medical Clinic,"450A Tampines Street 42, #01 - 356,
Singapore - 521450",Tel: 67828020,Type: Medical
Viva Medical Group,"519A TAMPINES CENTRAL 8, #01 - 08,
Singapore - 521519",Tel: 67828020,Type: Medical
VIVA MEDICAL GROUP (WESTSIDE),"154 WEST COAST ROAD, #01 - 81, WEST COAST PLAZA,
Singapore - 127371",Tel: 67779069,Type: Medical
